   0.47863E-03  0.99810E+00  0.99803E+00  0.99811E+00  0.99800E+00  0.99800E+00
   0.50119E-03  0.99793E+00  0.99785E+00  0.99794E+00  0.99782E+00  0.99782E+00
   0.52481E-03  0.99774E+00  0.99765E+00  0.99775E+00  0.99763E+00  0.99763E+00
   0.54954E-03  0.99753E+00  0.99743E+00  0.99755E+00  0.99742E+00  0.99742E+00
   0.57544E-03  0.99731E+00  0.99720E+00  0.99733E+00  0.99719E+00  0.99719E+00
   0.60256E-03  0.99706E+00  0.99695E+00  0.99709E+00  0.99694E+00  0.99694E+00
   0.63096E-03  0.99680E+00  0.99667E+00  0.99682E+00  0.99667E+00  0.99667E+00
   0.66069E-03  0.99651E+00  0.99637E+00  0.99654E+00  0.99637E+00  0.99637E+00
   0.69183E-03  0.99620E+00  0.99605E+00  0.99623E+00  0.99605E+00  0.99605E+00
   0.72444E-03  0.99586E+00  0.99569E+00  0.99589E+00  0.99571E+00  0.99571E+00
   0.75858E-03  0.99549E+00  0.99531E+00  0.99553E+00  0.99533E+00  0.99533E+00
   0.79433E-03  0.99509E+00  0.99489E+00  0.99513E+00  0.99493E+00  0.99493E+00
   0.83176E-03  0.99466E+00  0.99444E+00  0.99470E+00  0.99449E+00  0.99449E+00
   0.87096E-03  0.99419E+00  0.99395E+00  0.99423E+00  0.99402E+00  0.99402E+00
   0.91201E-03  0.99368E+00  0.99342E+00  0.99373E+00  0.99350E+00  0.99350E+00
   0.95499E-03  0.99313E+00  0.99284E+00  0.99319E+00  0.99295E+00  0.99295E+00
   0.10000E-02  0.99254E+00  0.99222E+00  0.99260E+00  0.99235E+00  0.99235E+00
   0.10471E-02  0.99189E+00  0.99154E+00  0.99196E+00  0.99171E+00  0.99171E+00
   0.10965E-02  0.99120E+00  0.99081E+00  0.99127E+00  0.99101E+00  0.99101E+00
   0.11482E-02  0.99045E+00  0.99002E+00  0.99052E+00  0.99026E+00  0.99026E+00
   0.12023E-02  0.98964E+00  0.98917E+00  0.98972E+00  0.98946E+00  0.98946E+00
   0.12589E-02  0.98876E+00  0.98825E+00  0.98885E+00  0.98859E+00  0.98859E+00
   0.13183E-02  0.98782E+00  0.98726E+00  0.98792E+00  0.98765E+00  0.98765E+00
   0.13804E-02  0.98681E+00  0.98619E+00  0.98692E+00  0.98665E+00  0.98665E+00
   0.14454E-02  0.98571E+00  0.98504E+00  0.98583E+00  0.98557E+00  0.98557E+00
   0.15136E-02  0.98454E+00  0.98380E+00  0.98467E+00  0.98441E+00  0.98441E+00
   0.15849E-02  0.98328E+00  0.98247E+00  0.98342E+00  0.98317E+00  0.98317E+00
   0.16596E-02  0.98192E+00  0.98104E+00  0.98208E+00  0.98184E+00  0.98184E+00
   0.17378E-02  0.98047E+00  0.97950E+00  0.98064E+00  0.98041E+00  0.98041E+00
   0.18197E-02  0.97891E+00  0.97785E+00  0.97910E+00  0.97889E+00  0.97889E+00
   0.19055E-02  0.97724E+00  0.97608E+00  0.97745E+00  0.97726E+00  0.97726E+00
   0.19953E-02  0.97545E+00  0.97418E+00  0.97568E+00  0.97551E+00  0.97552E+00
   0.20893E-02  0.97354E+00  0.97215E+00  0.97380E+00  0.97365E+00  0.97365E+00
   0.21878E-02  0.97150E+00  0.96997E+00  0.97178E+00  0.97167E+00  0.97167E+00
   0.22909E-02  0.96932E+00  0.96765E+00  0.96963E+00  0.96955E+00  0.96955E+00
   0.23988E-02  0.96700E+00  0.96517E+00  0.96734E+00  0.96730E+00  0.96730E+00
   0.25119E-02  0.96453E+00  0.96252E+00  0.96489E+00  0.96490E+00  0.96491E+00
   0.26303E-02  0.96190E+00  0.95969E+00  0.96230E+00  0.96236E+00  0.96236E+00
   0.27542E-02  0.95910E+00  0.95669E+00  0.95954E+00  0.95965E+00  0.95965E+00
   0.28840E-02  0.95613E+00  0.95348E+00  0.95661E+00  0.95678E+00  0.95678E+00
   0.30200E-02  0.95298E+00  0.95008E+00  0.95350E+00  0.95374E+00  0.95374E+00
   0.31623E-02  0.94964E+00  0.94646E+00  0.95021E+00  0.95051E+00  0.95052E+00
   0.33113E-02  0.94610E+00  0.94262E+00  0.94673E+00  0.94710E+00  0.94711E+00
   0.34674E-02  0.94236E+00  0.93855E+00  0.94305E+00  0.94350E+00  0.94351E+00
   0.36308E-02  0.93841E+00  0.93424E+00  0.93917E+00  0.93969E+00  0.93970E+00
   0.38019E-02  0.93424E+00  0.92967E+00  0.93507E+00  0.93567E+00  0.93569E+00
   0.39811E-02  0.92985E+00  0.92484E+00  0.93076E+00  0.93144E+00  0.93146E+00
   0.41687E-02  0.92522E+00  0.91973E+00  0.92621E+00  0.92698E+00  0.92700E+00
   0.43652E-02  0.92035E+00  0.91434E+00  0.92144E+00  0.92229E+00  0.92232E+00
   0.45709E-02  0.91524E+00  0.90864E+00  0.91643E+00  0.91736E+00  0.91740E+00
   0.47863E-02  0.90987E+00  0.90264E+00  0.91118E+00  0.91219E+00  0.91223E+00
   0.50119E-02  0.90424E+00  0.89632E+00  0.90568E+00  0.90676E+00  0.90681E+00
   0.52481E-02  0.89835E+00  0.88966E+00  0.89992E+00  0.90107E+00  0.90114E+00
   0.54954E-02  0.89218E+00  0.88266E+00  0.89390E+00  0.89512E+00  0.89520E+00
   0.57544E-02  0.88574E+00  0.87529E+00  0.88762E+00  0.88889E+00  0.88900E+00
   0.60256E-02  0.87901E+00  0.86755E+00  0.88108E+00  0.88239E+00  0.88252E+00
   0.63096E-02  0.87199E+00  0.85941E+00  0.87426E+00  0.87560E+00  0.87576E+00
   0.66069E-02  0.86468E+00  0.85087E+00  0.86717E+00  0.86852E+00  0.86872E+00
   0.69183E-02  0.85707E+00  0.84191E+00  0.85981E+00  0.86114E+00  0.86140E+00
   0.72444E-02  0.84916E+00  0.83251E+00  0.85217E+00  0.85346E+00  0.85378E+00
   0.75858E-02  0.84094E+00  0.82264E+00  0.84425E+00  0.84548E+00  0.84587E+00
   0.79433E-02  0.83241E+00  0.81229E+00  0.83604E+00  0.83718E+00  0.83767E+00
   0.83176E-02  0.82356E+00  0.80143E+00  0.82756E+00  0.82856E+00  0.82917E+00
   0.87096E-02  0.81440E+00  0.79004E+00  0.81880E+00  0.81962E+00  0.82038E+00
   0.91201E-02  0.80492E+00  0.77809E+00  0.80976E+00  0.81035E+00  0.81129E+00
   0.95499E-02  0.79511E+00  0.76555E+00  0.80045E+00  0.80075E+00  0.80190E+00
   0.10000E-01  0.78497E+00  0.75239E+00  0.79086E+00  0.79080E+00  0.79222E+00
   0.10471E-01  0.77450E+00  0.73856E+00  0.78100E+00  0.78050E+00  0.78225E+00
   0.10965E-01  0.76370E+00  0.72403E+00  0.77087E+00  0.76984E+00  0.77199E+00
   0.11482E-01  0.75256E+00  0.70875E+00  0.76048E+00  0.75881E+00  0.76145E+00
   0.12023E-01  0.74108E+00  0.69267E+00  0.74983E+00  0.74740E+00  0.75062E+00
   0.12589E-01  0.72925E+00  0.67574E+00  0.73892E+00  0.73561E+00  0.73952E+00
   0.13183E-01  0.71707E+00  0.65790E+00  0.72777E+00  0.72341E+00  0.72816E+00
   0.13804E-01  0.70455E+00  0.63909E+00  0.71638E+00  0.71080E+00  0.71654E+00
   0.14454E-01  0.69166E+00  0.61924E+00  0.70475E+00  0.69776E+00  0.70467E+00
   0.15136E-01  0.67842E+00  0.59829E+00  0.69290E+00  0.68428E+00  0.69255E+00
   0.15849E-01  0.66481E+00  0.57616E+00  0.68084E+00  0.67036E+00  0.68021E+00
   0.16596E-01  0.65084E+00  0.55281E+00  0.66856E+00  0.65599E+00  0.66765E+00
   0.17378E-01  0.63651E+00  0.52816E+00  0.65609E+00  0.64117E+00  0.65488E+00
   0.18197E-01  0.62181E+00  0.50217E+00  0.64343E+00  0.62591E+00  0.64192E+00
   0.19055E-01  0.60674E+00  0.47481E+00  0.63059E+00  0.61023E+00  0.62877E+00
   0.19953E-01  0.59133E+00  0.44607E+00  0.61759E+00  0.59416E+00  0.61546E+00
   0.20893E-01  0.57557E+00  0.41596E+00  0.60442E+00  0.57776E+00  0.60201E+00
   0.21878E-01  0.55949E+00  0.38454E+00  0.59111E+00  0.56107E+00  0.58841E+00
   0.22909E-01  0.54310E+00  0.35192E+00  0.57767E+00  0.54417E+00  0.57470E+00
   0.23988E-01  0.52645E+00  0.31824E+00  0.56409E+00  0.52714E+00  0.56089E+00
   0.25119E-01  0.50958E+00  0.28373E+00  0.55041E+00  0.51006E+00  0.54700E+00
   0.26303E-01  0.49253E+00  0.24866E+00  0.53662E+00  0.49302E+00  0.53304E+00
   0.27542E-01  0.47537E+00  0.21338E+00  0.52273E+00  0.47609E+00  0.51903E+00
   0.28840E-01  0.45817E+00  0.17829E+00  0.50876E+00  0.45935E+00  0.50500E+00
   0.30200E-01  0.44100E+00  0.14388E+00  0.49472E+00  0.44287E+00  0.49095E+00
   0.31623E-01  0.42396E+00  0.11063E+00  0.48060E+00  0.42668E+00  0.47692E+00
   0.33113E-01  0.40713E+00  0.79087E-01  0.46643E+00  0.41082E+00  0.46291E+00
   0.34674E-01  0.39060E+00  0.49780E-01  0.45222E+00  0.39533E+00  0.44895E+00
   0.36308E-01  0.37447E+00  0.23217E-01  0.43796E+00  0.38021E+00  0.43505E+00
   0.38019E-01  0.35880E+00 -0.14056E-03  0.42369E+00  0.36548E+00  0.42123E+00
   0.39811E-01  0.34367E+00 -0.19901E-01  0.40940E+00  0.35114E+00  0.40752E+00
   0.41687E-01  0.32915E+00 -0.35763E-01  0.39511E+00  0.33717E+00  0.39393E+00
   0.43652E-01  0.31527E+00 -0.47524E-01  0.38086E+00  0.32359E+00  0.38047E+00
   0.45709E-01  0.30208E+00 -0.55097E-01  0.36665E+00  0.31038E+00  0.36716E+00
   0.47863E-01  0.28960E+00 -0.58509E-01  0.35253E+00  0.29753E+00  0.35402E+00
   0.50119E-01  0.27782E+00 -0.57912E-01  0.33851E+00  0.28504E+00  0.34106E+00
   0.52481E-01  0.26674E+00 -0.53589E-01  0.32465E+00  0.27290E+00  0.32830E+00
   0.54954E-01  0.25633E+00 -0.45968E-01  0.31097E+00  0.26111E+00  0.31575E+00
   0.57544E-01  0.24651E+00 -0.35638E-01  0.29752E+00  0.24966E+00  0.30343E+00
   0.60256E-01  0.23722E+00 -0.23362E-01  0.28433E+00  0.23855E+00  0.29134E+00
   0.63096E-01  0.22833E+00 -0.10084E-01  0.27143E+00  0.22778E+00  0.27950E+00
   0.66069E-01  0.21970E+00  0.30893E-02  0.25886E+00  0.21734E+00  0.26791E+00
   0.69183E-01  0.21117E+00  0.14939E-01  0.24664E+00  0.20723E+00  0.25659E+00
   0.72444E-01  0.20256E+00  0.24233E-01  0.23479E+00  0.19744E+00  0.24554E+00
   0.75858E-01  0.19371E+00  0.29880E-01  0.22333E+00  0.18798E+00  0.23478E+00
   0.79433E-01  0.18453E+00  0.31119E-01  0.21226E+00  0.17884E+00  0.22430E+00
   0.83176E-01  0.17497E+00  0.27724E-01  0.20158E+00  0.17002E+00  0.21412E+00
